unitid,Year,UG FT,UG PT,UG total enrollment,UG total FTE ,GR FT,GR PT,GR total enrollment,GR total FTE,Total enrollment,Total FTE
195526,2002,2267,239,2506,2361,0,51,51,19,2557,2380
195544,2002,541,579,1120,768,43,35,78,56,1198,824
195562,2002,2504,1017,3521,2904,16,116,132,60,3653,2964
195571,2002,,,0,0,71,78,149,101,149,101
195580,2002,,,0,0,62,19,81,71,81,71
195623,2002,11,42,53,28,0,0,0,0,53,28
195669,2002,27,,27,27,0,0,0,0,27,27
195687,2002,134,51,185,154,0,0,0,0,185,154
195702,2002,17,,17,17,0,0,0,0,17,17
195720,2002,2075,355,2430,2214,133,504,637,326,3067,2540
195784,2002,44,45,89,62,0,0,0,0,89,62
195793,2002,16,,16,16,0,0,0,0,16,16
195809,2002,11799,2909,14708,12942,1643,2937,4580,2807,19288,15749
195845,2002,475,77,552,506,0,0,0,0,552,506
195924,2002,226,36,262,240,0,0,0,0,262,240
195933,2002,161,145,306,219,0,0,0,0,306,219
195988,2002,1128,610,1738,1333,0,0,0,0,1738,1333
196006,2002,2932,364,3296,3079,0,0,0,0,3296,3079
196015,2002,1956,466,2422,2144,0,0,0,0,2422,2144
196024,2002,2034,359,2393,2179,0,0,0,0,2393,2179
196033,2002,2268,172,2440,2337,0,0,0,0,2440,2337
196042,2002,3565,2233,5798,4466,0,0,0,0,5798,4466
196051,2002,2795,540,3335,3013,0,0,0,0,3335,3013
196060,2002,10865,1088,11953,11304,2266,3207,5473,3426,17426,14730
196079,2002,10015,313,10328,10141,1589,1182,2771,2017,13099,12158
196088,2002,15409,1645,17054,16073,5738,3376,9114,6962,26168,23035
196097,2002,12724,1500,14224,13329,4125,3640,7765,5442,21989,18771
196103,2002,1175,137,1312,1230,290,307,597,401,1909,1631
196112,2002,1201,773,1974,1513,177,477,654,350,2628,1863
196121,2002,6018,941,6959,6398,360,1543,1903,918,8862,7316
196130,2002,7902,1593,9495,8545,481,1827,2308,1142,11803,9687
196149,2002,5493,260,5753,5598,278,1413,1691,789,7444,6387
196158,2002,4672,228,4900,4764,107,294,401,213,5301,4977
196167,2002,5272,115,5387,5318,61,220,281,141,5668,5459
196176,2002,5336,851,6187,5679,525,1307,1832,998,8019,6677
196185,2002,5281,196,5477,5360,61,190,251,130,5728,5490
196194,2002,6646,691,7337,6925,354,1025,1379,725,8716,7650
196200,2002,3381,181,3562,3454,511,372,883,646,4445,4100
196219,2002,3178,735,3913,3475,131,12,143,135,4056,3610
196228,2002,,,0,0,290,0,290,290,290,290
196237,2002,2396,751,3147,2699,0,0,0,0,3147,2699
196246,2002,5027,432,5459,5201,269,510,779,453,6238,5654
196255,2002,141,121,262,190,913,255,1168,1005,1430,1195
196264,2002,2529,6581,9110,5185,28,337,365,150,9475,5335
196291,2002,727,20,747,735,73,91,164,106,911,841
196307,2002,163,99,262,203,791,83,874,821,1136,1024
196389,2002,530,191,721,606,0,0,0,0,721,606
196413,2002,11577,1068,12645,11997,3228,2731,5959,4278,18604,16275
196431,2002,331,,331,331,0,0,0,0,331,331
196440,2002,13,,13,13,7,1,8,7,21,20
196459,2002,361,,361,361,0,0,0,0,361,361
196468,2002,,,0,0,2557,2554,5111,3533,5111,3533
196477,2002,3525,318,3843,3651,0,0,0,0,3843,3651
196565,2002,1971,1114,3085,2345,0,0,0,0,3085,2345
196583,2002,180,,180,180,5,0,5,5,185,185
196592,2002,7418,1671,9089,8074,2486,4366,6852,4224,15941,12298
196644,2002,22,18,40,29,0,0,0,0,40,29
196653,2002,476,266,742,582,0,0,0,0,742,582
196662,2002,10,9,19,14,0,0,0,0,19,14
196680,2002,,20105,20105,7898,0,387,387,148,20492,8046
196699,2002,1473,1550,3023,1993,0,0,0,0,3023,1993
196857,2002,423,280,703,534,0,0,0,0,703,534
196866,2002,2127,20,2147,2135,176,189,365,248,2512,2383
196884,2002,,,0,0,159,94,253,197,253,197
197018,2002,1348,,1348,1348,126,0,126,126,1474,1474
197027,2002,905,,905,905,0,0,0,0,905,905
197036,2002,4041,,4041,4041,0,0,0,0,4041,4041
197045,2002,1874,303,2177,1993,48,167,215,112,2392,2105
197081,2002,339,132,471,391,0,0,0,0,471,391
197133,2002,2411,61,2472,2435,0,0,0,0,2472,2435
197142,2002,301,120,421,349,0,0,0,0,421,349
197151,2002,2872,1834,4706,3592,256,64,320,280,5026,3872
197197,2002,1738,67,1805,1764,168,207,375,247,2180,2011
197221,2002,67,,67,67,0,0,0,0,67,67
197230,2002,421,16,437,427,0,0,0,0,437,427
197285,2002,1041,34,1075,1054,0,0,0,0,1075,1054
197294,2002,4998,6857,11855,7300,0,0,0,0,11855,7300
197337,2002,26,34,60,39,0,0,0,0,60,39
197522,2002,400,,400,400,0,0,0,0,400,400
197531,2002,546,,546,546,0,0,0,0,546,546
197601,2002,81,,81,81,6,0,6,6,87,87
197610,2002,61,2,63,62,19,1,20,19,83,81
197647,2002,129,1,130,129,29,19,48,36,178,165
197674,2002,191,,191,191,38,0,38,38,229,229
197692,2002,99,,99,99,85,0,85,85,184,184
197708,2002,2720,78,2798,2751,2572,619,3191,2823,5989,5574
197735,2002,338,,338,338,109,0,109,109,447,447
197744,2002,145,,145,145,33,3,36,34,181,179
197814,2002,858,1715,2573,1434,0,0,0,0,2573,1434
197832,2002,416,226,642,506,0,0,0,0,642,506
197850,2002,762,1304,2066,1200,0,0,0,0,2066,1200
197869,2002,11658,1194,12852,12140,640,686,1326,888,14178,13028
197887,2002,2042,3585,5627,3246,0,0,0,0,5627,3246
197902,2002,53,32,85,66,0,0,0,0,85,66
197911,2002,986,259,1245,1088,0,0,0,0,1245,1088
197948,2002,604,12,616,609,0,0,0,0,616,609
197957,2002,37,37,74,52,0,0,0,0,74,52
197966,2002,757,933,1690,1070,0,0,0,0,1690,1070
197984,2002,783,100,883,822,0,0,0,0,883,822
197993,2002,481,5,486,483,0,0,0,0,486,483
198011,2002,733,515,1248,906,0,0,0,0,1248,906
198039,2002,767,1260,2027,1190,0,0,0,0,2027,1190
198066,2002,617,47,664,635,0,0,0,0,664,635
198075,2002,155,,155,155,0,0,0,0,155,155
198084,2002,524,493,1017,690,0,0,0,0,1017,690
198109,2002,227,154,381,287,0,0,0,0,381,287
198118,2002,1650,1887,3537,2284,0,0,0,0,3537,2284
198136,2002,4017,1114,5131,4455,948,607,1555,1188,6686,5643
198154,2002,3416,3378,6794,4550,0,0,0,0,6794,4550
198206,2002,663,1041,1704,1013,0,0,0,0,1704,1013
198215,2002,1493,46,1539,1511,0,19,19,7,1558,1518
198233,2002,1839,2571,4410,2702,0,0,0,0,4410,2702
198242,2002,89,48,137,108,0,0,0,0,137,108
198251,2002,1763,2751,4514,2687,0,0,0,0,4514,2687
198260,2002,5481,10418,15899,8979,0,0,0,0,15899,8979
198303,2002,746,46,792,764,0,0,0,0,792,764
198321,2002,1040,1568,2608,1566,0,0,0,0,2608,1566
198330,2002,1903,2141,4044,2622,0,0,0,0,4044,2622
198349,2002,39,,39,39,0,0,0,0,39,39
198367,2002,904,1844,2748,1523,0,0,0,0,2748,1523
198376,2002,836,1777,2613,1433,0,0,0,0,2613,1433
198385,2002,1643,1,1644,1643,0,0,0,0,1644,1643
198419,2002,6147,59,6206,6170,5958,324,6282,6084,12488,12254
198455,2002,1464,4178,5642,2867,0,0,0,0,5642,2867
198464,2002,14982,1243,16225,15484,1792,2560,4352,2718,20577,18202
198491,2002,903,1371,2274,1363,0,0,0,0,2274,1363
198507,2002,1858,275,2133,1969,2,15,17,7,2150,1976
198516,2002,4165,105,4270,4206,62,100,162,100,4432,4306
198525,2002,69,5,74,71,0,0,0,0,74,71
198534,2002,3897,5550,9447,5760,0,0,0,0,9447,5760
198543,2002,3466,862,4328,3814,159,821,980,456,5308,4270
198552,2002,2519,4161,6680,3916,0,0,0,0,6680,3916
198561,2002,2259,388,2647,2411,183,975,1158,573,3805,2984
198570,2002,2050,2370,4420,2846,0,0,0,0,4420,2846
198589,2002,43,27,70,54,0,0,0,0,70,54
198598,2002,891,287,1178,1004,0,27,27,10,1205,1014
198613,2002,1483,318,1801,1608,0,0,0,0,1801,1608
198622,2002,3385,5147,8532,5113,0,0,0,0,8532,5113
198631,2002,41,,41,41,0,0,0,0,41,41
198640,2002,916,797,1713,1184,0,0,0,0,1713,1184
198668,2002,821,1061,1882,1177,0,0,0,0,1882,1177
198677,2002,55,21,76,63,0,0,0,0,76,63
198695,2002,2314,245,2559,2410,30,161,191,92,2750,2502
198710,2002,947,1062,2009,1304,0,0,0,0,2009,1304
198729,2002,731,740,1471,979,0,0,0,0,1471,979
198747,2002,106,45,151,124,0,0,0,0,151,124
198756,2002,1390,147,1537,1448,0,0,0,0,1537,1448
198774,2002,1674,1977,3651,2338,0,0,0,0,3651,2338
198808,2002,823,41,864,839,0,0,0,0,864,839
198817,2002,1252,1016,2268,1593,0,0,0,0,2268,1593
198835,2002,1181,177,1358,1251,24,110,134,66,1492,1317
198844,2002,65,31,96,77,0,0,0,0,96,77
198862,2002,980,23,1003,989,78,22,100,90,1103,1079
198871,2002,374,13,387,379,0,0,0,0,387,379
198899,2002,1097,179,1276,1167,0,0,0,0,1276,1167
198905,2002,408,369,777,532,0,0,0,0,777,532
198914,2002,511,906,1417,815,0,0,0,0,1417,815
198923,2002,592,638,1230,806,0,0,0,0,1230,806
198941,2002,38,71,109,62,0,0,0,0,109,62
198950,2002,1697,478,2175,1885,15,138,153,68,2328,1953
198969,2002,1676,485,2161,1867,19,0,19,19,2180,1886
198978,2002,450,132,582,502,0,0,0,0,582,502
198987,2002,929,1162,2091,1319,0,0,0,0,2091,1319
198996,2002,96,,96,96,0,0,0,0,96,96
199005,2002,47,,47,47,0,0,0,0,47,47
199014,2002,53,,53,53,0,0,0,0,53,53
199023,2002,402,441,843,550,0,0,0,0,843,550
199032,2002,913,17,930,920,66,74,140,94,1070,1014
199069,2002,1768,447,2215,1944,0,0,0,0,2215,1944
199078,2002,45,,45,45,0,0,0,0,45,45
199087,2002,767,1634,2401,1316,0,0,0,0,2401,1316
199096,2002,36,14,50,42,0,0,0,0,50,42
199102,2002,7197,785,7982,7514,579,554,1133,779,9115,8293
199111,2002,2576,775,3351,2889,5,35,40,18,3391,2907
199120,2002,15139,822,15961,15471,6563,3504,10067,7859,26028,23330
199139,2002,11832,3532,15364,13257,946,2606,3552,1889,18916,15146
199148,2002,9135,1757,10892,9844,1241,2320,3561,2080,14453,11924
199157,2002,3720,1042,4762,4140,745,1012,1757,1113,6519,5253
199184,2002,723,15,738,729,77,2,79,78,817,807
199193,2002,18683,4096,22779,20336,3548,3310,6858,4745,29637,25081
199209,2002,746,1212,1958,1222,0,0,0,0,1958,1222
199218,2002,8787,1165,9952,9257,275,691,966,525,10918,9782
199263,2002,197,184,381,259,0,0,0,0,381,259
199272,2002,625,24,649,634,0,0,0,0,649,634
199281,2002,3032,919,3951,3403,56,425,481,210,4432,3613
199306,2002,965,177,1142,1035,108,642,750,353,1892,1388
199315,2002,201,60,261,225,2,10,12,6,273,231
199324,2002,826,1363,2189,1284,0,0,0,0,2189,1284
199333,2002,2792,3005,5797,3801,0,0,0,0,5797,3801
199351,2002,91,100,191,131,0,0,0,0,191,131
199412,2002,767,438,1205,939,158,390,548,307,1753,1246
199421,2002,809,1378,2187,1272,0,0,0,0,2187,1272
199449,2002,898,776,1674,1159,0,0,0,0,1674,1159
199458,2002,156,27,183,167,0,0,0,0,183,167
199467,2002,530,464,994,686,0,0,0,0,994,686
199476,2002,1324,893,2217,1624,0,0,0,0,2217,1624
199485,2002,891,1013,1904,1231,0,0,0,0,1904,1231
199494,2002,1826,2924,4750,2808,0,0,0,0,4750,2808
199582,2002,1418,84,1502,1451,0,0,0,0,1502,1451
199607,2002,674,199,873,752,3,151,154,61,1027,813
199625,2002,709,893,1602,1009,0,0,0,0,1602,1009
199634,2002,1759,1708,3467,2332,0,0,0,0,3467,2332
199643,2002,2173,362,2535,2315,93,55,148,122,2683,2437
199689,2002,75,20,95,83,0,0,0,0,95,83
199698,2002,535,78,613,566,0,0,0,0,613,566
199713,2002,96,62,158,121,0,0,0,0,158,121
199722,2002,863,1069,1932,1222,0,0,0,0,1932,1222
199731,2002,627,1036,1663,975,0,0,0,0,1663,975
199740,2002,813,965,1778,1137,0,0,0,0,1778,1137
199759,2002,282,170,452,349,1080,447,1527,1284,1979,1633
199768,2002,1676,1812,3488,2284,0,0,0,0,3488,2284
199786,2002,1363,2785,4148,2298,0,0,0,0,4148,2298
199795,2002,551,683,1234,780,0,0,0,0,1234,780
199838,2002,1748,2464,4212,2575,0,0,0,0,4212,2575
199847,2002,3926,119,4045,3973,2082,283,2365,2191,6410,6164
199856,2002,3864,6700,10564,6113,0,0,0,0,10564,6113
199865,2002,769,9,778,773,59,0,59,59,837,832
199883,2002,104,,104,104,0,0,0,0,104,104
199892,2002,1620,1629,3249,2167,0,0,0,0,3249,2167
199908,2002,1310,1460,2770,1800,0,0,0,0,2770,1800
199926,2002,1514,1123,2637,1891,0,0,0,0,2637,1891
199953,2002,879,926,1805,1190,0,0,0,0,1805,1190
199962,2002,1280,48,1328,1299,3,102,105,42,1433,1341
199980,2002,37,,37,37,0,0,0,0,37,37
199999,2002,2760,636,3396,3017,39,60,99,61,3495,3078
200004,2002,4947,718,5665,5237,440,928,1368,776,7033,6013
200013,2002,80,11,91,84,0,0,0,0,91,84
200022,2002,2151,1017,3168,2492,0,0,0,0,3168,2492
200059,2002,1675,651,2326,1938,0,0,0,0,2326,1938
200086,2002,177,72,249,201,0,0,0,0,249,201
200110,2002,58,,58,58,0,0,0,0,58,58
200129,2002,47,,47,47,0,0,0,0,47,47
200156,2002,1128,57,1185,1150,0,0,0,0,1185,1150
200165,2002,110,,110,110,0,0,0,0,110,110
200192,2002,402,938,1340,717,0,0,0,0,1340,717
200208,2002,105,55,160,123,0,0,0,0,160,123
200217,2002,1942,153,2095,2002,276,170,446,341,2541,2343
200226,2002,579,167,746,646,0,0,0,0,746,646
200244,2002,93,6,99,95,0,0,0,0,99,95
200253,2002,2538,887,3425,2896,75,125,200,120,3625,3016
200262,2002,6,,6,6,0,0,0,0,6,6
200280,2002,9263,1014,10277,9672,1081,1065,2146,1466,12423,11138
200305,2002,1871,568,2439,2062,0,0,0,0,2439,2062
200314,2002,396,213,609,468,0,0,0,0,609,468
200332,2002,8708,1166,9874,9179,396,876,1272,713,11146,9892
200341,2002,561,209,770,631,0,0,0,0,770,631
200387,2002,47,,47,47,0,0,0,0,47,47
200466,2002,159,55,214,177,0,0,0,0,214,177
200484,2002,257,30,287,269,0,0,0,0,287,269
200527,2002,574,323,897,704,0,0,0,0,897,704
200554,2002,324,139,463,379,0,0,0,0,463,379
200572,2002,778,244,1022,876,0,0,0,0,1022,876
200590,2002,233,41,274,249,0,0,0,0,274,249
200624,2002,88,,88,88,0,0,0,0,88,88
200633,2002,67,58,125,90,0,0,0,0,125,90
200721,2002,89,221,310,177,0,0,0,0,310,177
200785,2002,226,8,234,229,0,0,0,0,234,229
200794,2002,66,,66,66,0,0,0,0,66,66
200800,2002,12598,5821,18419,14947,2243,1943,4186,2952,22605,17899
200828,2002,55,32,87,68,0,0,0,0,87,68
200837,2002,1,1,2,1,0,0,0,0,2,1
200846,2002,877,821,1698,1153,0,0,0,0,1698,1153
200873,2002,43,27,70,54,0,0,0,0,70,54
201007,2002,654,15,669,660,0,0,0,0,669,660
201016,2002,253,115,368,299,0,0,0,0,368,299
201034,2002,2112,,2112,2112,0,0,0,0,2112,2112
201061,2002,176,12,188,181,0,9,9,3,197,184
201070,2002,32,,32,32,0,0,0,0,32,32
201098,2002,47,24,71,57,0,0,0,0,71,57
201104,2002,2340,408,2748,2500,1530,2152,3682,2363,6430,4863
201131,2002,121,40,161,137,0,0,0,0,161,137
201140,2002,90,38,128,105,95,59,154,118,282,223
201159,2002,117,232,349,209,0,0,0,0,349,209
201177,2002,171,14,185,177,0,0,0,0,185,177
201195,2002,3046,864,3910,3385,187,622,809,425,4719,3810
201229,2002,12,,12,12,0,0,0,0,12,12
201283,2002,1095,579,1674,1289,0,0,0,0,1674,1289
201371,2002,986,67,1053,1012,32,25,57,42,1110,1054
201399,2002,209,48,257,228,0,0,0,0,257,228
201432,2002,806,850,1656,1091,2,49,51,20,1707,1111
201441,2002,14615,1088,15703,15054,1481,1589,3070,2056,18773,17110
201469,2002,138,101,239,178,0,0,0,0,239,178
201478,2002,175,178,353,246,0,0,0,0,353,246
201487,2002,6,,6,6,0,0,0,0,6,6
201496,2002,331,,331,331,0,0,0,0,331,331
201539,2002,72,30,102,84,0,0,0,0,102,84
201548,2002,2075,710,2785,2354,670,492,1162,913,3947,3267
201584,2002,34,,34,34,0,0,0,0,34,34
201609,2002,33,11,44,37,0,0,0,0,44,37
201618,2002,47,,47,47,0,0,0,0,47,47
201627,2002,19,22,41,28,0,0,0,0,41,28
201645,2002,3157,300,3457,3275,3674,1966,5640,4427,9097,7702
201654,2002,2841,145,2986,2898,0,14,14,5,3000,2903
201672,2002,880,1345,2225,1332,0,0,0,0,2225,1332
201681,2002,85,,85,85,0,0,0,0,85,85
201690,2002,1278,148,1426,1338,1,13,14,6,1440,1344
201742,2002,52,4,56,54,0,0,0,0,56,54
201751,2002,139,134,273,192,0,0,0,0,273,192
201803,2002,218,,218,218,0,0,0,0,218,218
201821,2002,170,67,237,197,0,0,0,0,237,197
201858,2002,502,114,616,547,119,177,296,191,912,738
201867,2002,83,,83,83,0,0,0,0,83,83
201885,2002,15310,3894,19204,16881,4884,2464,7348,5777,26552,22658
201928,2002,2998,4541,7539,4523,0,0,0,0,7539,4523
201946,2002,1376,1032,2408,1722,0,0,0,0,2408,1722
201955,2002,1901,2114,4015,2611,0,0,0,0,4015,2611
201964,2002,272,45,317,290,0,0,0,0,317,290
201973,2002,1433,1669,3102,1993,0,0,0,0,3102,1993
201982,2002,47,,47,47,0,0,0,0,47,47
201991,2002,26,17,43,33,0,0,0,0,43,33
202019,2002,3,12,15,8,3,109,112,45,127,53
202046,2002,604,32,636,617,5,0,5,5,641,622
202055,2002,180,,180,180,0,0,0,0,180,180
202073,2002,228,,228,228,149,10,159,153,387,381
202134,2002,6994,3359,10353,8350,2063,3555,5618,3362,15971,11712
202152,2002,96,307,403,218,0,0,0,0,403,218
202161,2002,220,,220,220,0,0,0,0,220,220
202170,2002,1323,257,1580,1424,0,0,0,0,1580,1424
202189,2002,356,55,411,378,0,0,0,0,411,378
202204,2002,330,,330,330,0,0,0,0,330,330
202222,2002,8670,13552,22222,13220,0,0,0,0,22222,13220
202268,2002,81,54,135,102,0,0,0,0,135,102
202356,2002,7689,14926,22615,12700,0,0,0,0,22615,12700
202426,2002,41,,41,41,0,0,0,0,41,41
202435,2002,186,233,419,279,0,0,0,0,419,279
202453,2002,33,13,46,38,0,0,0,0,46,38
202480,2002,6552,533,7085,6761,1578,1463,3041,2138,10126,8899
202514,2002,679,215,894,763,8,96,104,45,998,808
202523,2002,2076,20,2096,2084,0,0,0,0,2096,2084
202541,2002,2517,976,3493,2900,76,207,283,155,3776,3055
202611,2002,575,512,1087,776,27,61,88,50,1175,826
202639,2002,62,53,115,83,0,0,0,0,115,83
202648,2002,1028,1972,3000,1690,0,0,0,0,3000,1690
202657,2002,302,,302,302,0,0,0,0,302,302
202684,2002,128,82,210,160,0,0,0,0,210,160
202763,2002,2703,681,3384,2971,308,899,1207,651,4591,3622
202806,2002,1635,3228,4863,2903,533,412,945,690,5808,3593
202888,2002,56,2,58,57,0,0,0,0,58,57
202903,2002,210,33,243,223,0,0,0,0,243,223
202912,2002,162,128,290,213,0,0,0,0,290,213
202949,2002,384,,384,384,0,0,0,0,384,384
202985,2002,51,,51,51,0,0,0,0,51,51
203030,2002,144,16,160,150,0,0,0,0,160,150
203049,2002,,,0,0,72,13,85,77,85,77
203067,2002,,,0,0,119,22,141,128,141,128
203076,2002,,,0,0,105,14,119,110,119,110
203085,2002,1006,271,1277,1112,16,190,206,89,1483,1201
203128,2002,941,193,1134,1017,0,0,0,0,1134,1017
203146,2002,89,,89,89,0,0,0,0,89,89
203155,2002,3547,1744,5291,4133,0,0,0,0,5291,4133
203164,2002,154,,154,154,0,0,0,0,154,154
203225,2002,545,,545,545,0,0,0,0,545,545
203234,2002,171,,171,171,0,0,0,0,171,171
203289,2002,103,14,117,109,0,0,0,0,117,109
203313,2002,456,32,488,469,0,0,0,0,488,469
203331,2002,802,770,1572,1061,0,0,0,0,1572,1061
203368,2002,3281,185,3466,3354,181,647,828,428,4294,3782
203438,2002,42,22,64,51,0,0,0,0,64,51
203447,2002,600,793,1393,866,0,3,3,1,1396,867
203456,2002,313,334,647,425,0,10,10,4,657,429
203465,2002,1957,1741,3698,2660,1,37,38,14,3736,2674
203474,2002,999,1306,2305,1437,1,0,1,1,2306,1438
203483,2002,972,944,1916,1289,1,12,13,5,1929,1294
203492,2002,572,634,1206,828,0,14,14,5,1220,833
203517,2002,15665,3148,18813,16935,2097,2594,4691,3035,23504,19970
203526,2002,210,575,785,403,0,21,21,8,806,411
203535,2002,1551,25,1576,1561,0,0,0,0,1576,1561
203544,2002,321,202,523,400,0,0,0,0,523,400
203580,2002,560,123,683,608,4,133,137,55,820,663
203599,2002,3047,5706,8753,4963,0,0,0,0,8753,4963
203614,2002,368,146,514,417,0,0,0,0,514,417
203678,2002,1478,1524,3002,1990,0,0,0,0,3002,1990
203720,2002,232,26,258,242,0,0,0,0,258,242
203739,2002,166,32,198,179,0,0,0,0,198,179
203748,2002,3309,5589,8898,5185,0,0,0,0,8898,5185
203757,2002,578,694,1272,851,14,14,28,19,1300,870
203775,2002,1659,219,1878,1745,18,241,259,110,2137,1855
203818,2002,61,4,65,63,0,0,0,0,65,63
203845,2002,1035,93,1128,1072,15,78,93,45,1221,1117
203881,2002,814,1201,2015,1217,0,0,0,0,2015,1217
203942,2002,36,359,395,179,0,0,0,0,395,179
203951,2002,,,0,0,773,232,1005,861,1005,861
203960,2002,196,210,406,278,0,0,0,0,406,278
203997,2002,,,0,0,127,108,235,180,235,180
204006,2002,1514,887,2401,1812,0,54,54,20,2455,1832
204015,2002,1226,785,2011,1490,0,28,28,10,2039,1500
204024,2002,15005,379,15384,15158,543,803,1346,833,16730,15991
204060,2002,321,,321,321,0,0,0,0,321,321
204121,2002,28,70,98,56,0,0,0,0,98,56
204158,2002,174,,174,174,0,0,0,0,174,174
204167,2002,39,18,57,46,0,0,0,0,57,46
204176,2002,353,71,424,381,0,0,0,0,424,381
204185,2002,2095,277,2372,2204,0,0,0,0,2372,2204
204194,2002,1935,300,2235,2053,2,100,102,40,2337,2093
204200,2002,1289,554,1843,1507,37,188,225,109,2068,1616
204255,2002,1043,872,1915,1336,0,0,0,0,1915,1336
204264,2002,1607,79,1686,1638,26,318,344,147,2030,1785
204307,2002,311,,311,311,0,0,0,0,311,311
204316,2002,408,3,411,409,0,0,0,0,411,409
204334,2002,84,,84,84,0,0,0,0,84,84
204422,2002,985,2436,3421,1803,0,0,0,0,3421,1803
204431,2002,25,,25,25,0,0,0,0,25,25
204440,2002,1010,2086,3096,1710,0,0,0,0,3096,1710
204459,2002,189,,189,189,0,0,0,0,189,189
204468,2002,320,396,716,476,15,142,157,69,873,545
204477,2002,,,0,0,429,0,429,429,429,429
204486,2002,1913,292,2205,2028,0,0,0,0,2205,2028
204501,2002,2743,105,2848,2784,13,0,13,13,2861,2797
204547,2002,,,0,0,243,3,246,245,246,245
204592,2002,218,163,381,283,0,0,0,0,381,283
204608,2002,441,,441,441,0,0,0,0,441,441
204617,2002,1607,643,2250,1860,52,15,67,58,2317,1918
204626,2002,579,10,589,583,0,0,0,0,589,583
204635,2002,2124,157,2281,2186,1107,42,1149,1130,3430,3316
204662,2002,769,138,907,815,0,0,0,0,907,815
204671,2002,1034,259,1293,1139,26,93,119,60,1412,1199
204680,2002,1048,392,1440,1206,18,55,73,38,1513,1244
204699,2002,1093,382,1475,1247,14,45,59,30,1534,1277
204705,2002,1594,429,2023,1767,40,166,206,100,2229,1867
204714,2002,109,,109,109,0,0,0,0,109,109
204723,2002,50,6,56,52,0,0,0,0,56,52
204741,2002,72,,72,72,0,0,0,0,72,72
204769,2002,43,,43,43,0,0,0,0,43,43
204778,2002,85,,85,85,0,0,0,0,85,85
204796,2002,32393,4462,36855,34194,9547,3274,12821,10749,49676,44943
204802,2002,699,244,943,797,0,129,129,47,1072,844
204820,2002,1020,796,1816,1341,0,183,183,66,1999,1407
204839,2002,1143,546,1689,1363,24,91,115,57,1804,1420
204848,2002,880,737,1617,1177,77,51,128,95,1745,1272
204857,2002,16106,1236,17342,16605,2532,674,3206,2776,20548,19381
204866,2002,1099,596,1695,1340,4,125,129,49,1824,1389
204884,2002,140,1,141,140,0,0,0,0,141,140
204893,2002,75,31,106,87,0,0,0,0,106,87
204909,2002,1904,31,1935,1916,0,0,0,0,1935,1916
204936,2002,1954,680,2634,2221,5,432,437,170,3071,2391
204945,2002,5023,12898,17921,9353,0,0,0,0,17921,9353
204963,2002,42,31,73,54,0,0,0,0,73,54
204981,2002,64,,64,64,0,0,0,0,64,64
204990,2002,,,0,0,57,40,97,72,97,72
205027,2002,69,,69,69,55,6,61,57,130,126
205054,2002,160,11,171,164,0,0,0,0,171,164
205081,2002,8,,8,8,0,0,0,0,8,8
205090,2002,13,11,24,17,0,0,0,0,24,17
205124,2002,48,,48,48,17,0,17,17,65,65
205142,2002,33,46,79,51,0,0,0,0,79,51
205179,2002,529,,529,529,0,0,0,0,529,529
205197,2002,114,,114,114,0,0,0,0,114,114
205203,2002,1558,347,1905,1694,12,152,164,70,2069,1764
205319,2002,,,0,0,64,48,112,83,112,83
205391,2002,128,,128,128,0,0,0,0,128,128
205443,2002,2823,783,3606,3139,0,0,0,0,3606,3139
205470,2002,6808,12573,19381,11029,0,0,0,0,19381,11029
205513,2002,147,13,160,152,0,0,0,0,160,152
205522,2002,56,8,64,59,0,0,0,0,64,59
205559,2002,46,19,65,54,0,0,0,0,65,54
205568,2002,79,15,94,85,0,0,0,0,94,85
205610,2002,917,,917,917,0,0,0,0,917,917
205647,2002,428,,428,428,0,0,0,0,428,428
205692,2002,59,,59,59,0,0,0,0,59,59
205708,2002,162,,162,162,0,0,0,0,162,162
205717,2002,19,,19,19,0,0,0,0,19,19
205726,2002,222,,222,222,0,0,0,0,222,222
205841,2002,1552,3626,5178,2769,0,0,0,0,5178,2769
205887,2002,240,368,608,386,0,0,0,0,608,386
205957,2002,1648,151,1799,1707,148,306,454,265,2253,1972
205966,2002,1167,1089,2256,1533,0,0,0,0,2256,1533
206011,2002,1047,1437,2484,1529,0,0,0,0,2484,1529
206039,2002,43,,43,43,0,0,0,0,43,43
206048,2002,979,225,1204,1067,227,102,329,266,1533,1333
206057,2002,7,,7,7,0,0,0,0,7,7
206084,2002,13703,3861,17564,15261,1666,1659,3325,2276,20889,17537
206093,2002,90,64,154,115,0,0,0,0,154,115
206154,2002,6,45,51,24,0,0,0,0,51,24
206172,2002,37,,37,37,0,0,0,0,37,37
206181,2002,105,,105,105,0,0,0,0,105,105
206215,2002,,,0,0,129,89,218,171,218,171
206224,2002,347,64,411,372,0,0,0,0,411,372
206279,2002,868,286,1154,980,1648,0,1648,1648,2802,2628
206288,2002,,,0,0,255,33,288,270,288,270
206321,2002,252,3861,4113,1785,0,0,0,0,4113,1785
206330,2002,814,519,1333,1018,2,71,73,29,1406,1047
206349,2002,581,427,1008,749,84,227,311,171,1319,920
206358,2002,35,,35,35,0,0,0,0,35,35
206394,2002,192,37,229,207,0,0,0,0,229,207
206400,2002,41,,41,41,0,0,0,0,41,41
206419,2002,36,3,39,37,0,0,0,0,39,37
206428,2002,35,,35,35,0,0,0,0,35,35
