unitid,year,student fte
430096,2014,316.0
430148,2014,462.0
430157,2014,185.0
430166,2014,147.0
430175,2014,385.0
430184,2014,1465.0
430218,2014,77.0
430227,2014,121.0
430245,2014,636.0
430254,2014,59.0
430263,2014,287.0
430306,2014,12.0
430342,2014,151.0
430351,2014,147.0
430360,2014,179.0
430379,2014,345.0
430388,2014,324.0
430403,2014,64.0
430421,2014,335.0
430485,2014,77.0
430564,2014,35.0
430582,2014,365.0
430591,2014,207.0
430670,2014,330.0
430704,2014,97.0
430795,2014,244.0
430810,2014,469.0
430847,2014,
430883,2014,34.0
430908,2014,55.0
430935,2014,766.0
430971,2014,41.0
430980,2014,142.0
430999,2014,
431017,2014,80.0
431026,2014,1900.0
431071,2014,38.0
431099,2014,81.0
431105,2014,77.0
431123,2014,469.0
431141,2014,1498.0
431169,2014,160.0
431187,2014,51.0
431196,2014,100.0
431202,2014,24.0
431266,2014,51.0
431275,2014,57.0
431284,2014,34.0
431309,2014,41.0
431558,2014,282.0
431594,2014,20.0
431600,2014,142.0
431637,2014,833.0
431691,2014,32.0
431707,2014,39.0
431716,2014,541.0
431770,2014,28.0
431877,2014,3.0
431886,2014,556.0
431929,2014,244.0
431956,2014,106.0
431965,2014,134.0
431983,2014,116.0
432074,2014,114.0
432117,2014,100.0
432144,2014,
432223,2014,662.0
432232,2014,
432241,2014,534.0
432269,2014,113.0
432302,2014,167.0
432348,2014,159.0
432357,2014,93.0
432384,2014,431.0
432524,2014,174.0
432533,2014,1202.0
433004,2014,282.0
433013,2014,647.0
433040,2014,44.0
433068,2014,279.0
433101,2014,623.0
433138,2014,163.0
433165,2014,4.0
433174,2014,220.0
433217,2014,9.0
433387,2014,57821.0
433420,2014,420.0
433466,2014,564.0
433536,2014,259.0
433563,2014,84.0
433660,2014,12341.0
433970,2014,196.0
434016,2014,109.0
434052,2014,601.0
434061,2014,4408.0
434140,2014,901.0
434159,2014,247.0
434274,2014,71.0
434283,2014,77.0
434308,2014,240.0
434317,2014,1062.0
434344,2014,168.0
434362,2014,39.0
434380,2014,39.0
434414,2014,635.0
434432,2014,15.0
434441,2014,116.0
434469,2014,41.0
434496,2014,62.0
434502,2014,98.0
434520,2014,366.0
434539,2014,221.0
434548,2014,214.0
434557,2014,268.0
434566,2014,211.0
434575,2014,191.0
434584,2014,109.0
434672,2014,12534.0
434690,2014,241.0
434715,2014,997.0
434751,2014,56.0
434812,2014,57.0
434821,2014,689.0
434830,2014,154.0
434900,2014,722.0
434937,2014,35.0
434946,2014,
434955,2014,
434964,2014,
434973,2014,460.0
434982,2014,
434991,2014,
435000,2014,846.0
436003,2014,132.0
436012,2014,598.0
436021,2014,48.0
436030,2014,17.0
436067,2014,40.0
436094,2014,401.0
436100,2014,27.0
436182,2014,170.0
436191,2014,590.0
436225,2014,
436261,2014,99.0
436270,2014,90.0
436304,2014,1214.0
436429,2014,2284.0
436438,2014,371.0
436465,2014,192.0
436483,2014,218.0
436553,2014,259.0
436599,2014,44.0
436614,2014,56.0
436632,2014,98.0
436641,2014,94.0
436650,2014,221.0
436702,2014,501.0
436775,2014,158.0
436818,2014,2113.0
436827,2014,637.0
436836,2014,1237.0
437042,2014,378.0
437051,2014,499.0
437060,2014,356.0
437097,2014,969.0
437103,2014,5359.0
437219,2014,423.0
437237,2014,85.0
437316,2014,343.0
437325,2014,194.0
437501,2014,
437529,2014,181.0
437556,2014,506.0
437608,2014,242.0
437635,2014,260.0
437653,2014,81.0
437662,2014,2569.0
437705,2014,3.0
437732,2014,134.0
437750,2014,248.0
437769,2014,205.0
437778,2014,302.0
437848,2014,471.0
437857,2014,126.0
437884,2014,48.0
437927,2014,
437936,2014,762.0
438151,2014,1692.0
438179,2014,396.0
438197,2014,404.0
438212,2014,2452.0
438258,2014,574.0
438267,2014,379.0
438285,2014,418.0
438294,2014,143.0
438337,2014,198.0
438382,2014,
438416,2014,
438498,2014,1776.0
438504,2014,2243.0
438586,2014,537.0
438601,2014,40.0
438647,2014,637.0
438656,2014,623.0
438665,2014,
438674,2014,74.0
438708,2014,498.0
438735,2014,139.0
438805,2014,487.0
438869,2014,180.0
438902,2014,495.0
438984,2014,119.0
439020,2014,90.0
439039,2014,
439057,2014,163.0
439118,2014,511.0
439127,2014,236.0
439136,2014,304.0
439145,2014,2416.0
439154,2014,
439190,2014,1942.0
439279,2014,
439288,2014,1325.0
439297,2014,542.0
439303,2014,78.0
439312,2014,27.0
439367,2014,411.0
439394,2014,128.0
439400,2014,13.0
439437,2014,242.0
439446,2014,139.0
439455,2014,338.0
439473,2014,224.0
439482,2014,192.0
439491,2014,238.0
439507,2014,296.0
439525,2014,31.0
439570,2014,626.0
439589,2014,328.0
439613,2014,191.0
439622,2014,369.0
439631,2014,48.0
439668,2014,158.0
439686,2014,225.0
439701,2014,407.0
439738,2014,382.0
439747,2014,100.0
439774,2014,25.0
439783,2014,116.0
439792,2014,312.0
439817,2014,131.0
439826,2014,85.0
439844,2014,57.0
439862,2014,61.0
439871,2014,94.0
439899,2014,49.0
439905,2014,202.0
439914,2014,42.0
439932,2014,20.0
439969,2014,158.0
439978,2014,60.0
439996,2014,61.0
440004,2014,28.0
440031,2014,304.0
440059,2014,549.0
440077,2014,45.0
440086,2014,234.0
440101,2014,135.0
440110,2014,
440138,2014,
440147,2014,233.0
440165,2014,86.0
440174,2014,83.0
440217,2014,28.0
440226,2014,78.0
440262,2014,346.0
440271,2014,296.0
440299,2014,527.0
440323,2014,198.0
440332,2014,300.0
440341,2014,948.0
440369,2014,608.0
440378,2014,
440396,2014,
440402,2014,1499.0
440411,2014,46.0
440420,2014,198.0
440439,2014,
440448,2014,
440457,2014,288.0
440466,2014,245.0
440484,2014,697.0
440642,2014,322.0
440651,2014,1263.0
440721,2014,239.0
440730,2014,511.0
440749,2014,176.0
440758,2014,144.0
440767,2014,219.0
440776,2014,34.0
440794,2014,442.0
440800,2014,23.0
440819,2014,92.0
440828,2014,594.0
440846,2014,
440855,2014,178.0
440873,2014,680.0
440882,2014,190.0
440891,2014,189.0
440907,2014,415.0
440916,2014,636.0
440925,2014,207.0
440952,2014,294.0
440989,2014,789.0
441016,2014,586.0
441025,2014,496.0
441052,2014,1415.0
441070,2014,89.0
441089,2014,906.0
441104,2014,183.0
441131,2014,158.0
441168,2014,93.0
441186,2014,
441195,2014,23.0
441201,2014,47.0
441210,2014,141.0
441229,2014,800.0
441238,2014,89.0
441256,2014,49.0
441274,2014,108.0
441308,2014,1548.0
441317,2014,42.0
441335,2014,27.0
441353,2014,16.0
441362,2014,327.0
441371,2014,310.0
441380,2014,195.0
441405,2014,15.0
441414,2014,119.0
441423,2014,316.0
441432,2014,
441441,2014,202.0
441478,2014,239.0
441487,2014,101.0
441496,2014,82.0
441502,2014,142.0
441511,2014,692.0
441548,2014,126.0
441575,2014,717.0
441593,2014,50.0
441609,2014,98.0
441618,2014,22.0
441627,2014,10.0
441636,2014,266.0
441645,2014,137.0
441663,2014,294.0
441672,2014,65.0
441690,2014,250.0
441706,2014,120.0
441742,2014,987.0
441751,2014,16.0
441760,2014,1825.0
441779,2014,60.0
441788,2014,352.0
441830,2014,91.0
441858,2014,173.0
441876,2014,183.0
441885,2014,
441894,2014,
441900,2014,2194.0
441919,2014,338.0
441928,2014,377.0
441937,2014,5315.0
441955,2014,659.0
441964,2014,457.0
441973,2014,1023.0
441982,2014,350.0
442037,2014,310.0
442046,2014,499.0
442064,2014,85.0
442073,2014,499.0
442134,2014,563.0
442143,2014,
442152,2014,
442161,2014,849.0
442170,2014,
442189,2014,
442204,2014,85.0
442213,2014,42.0
442222,2014,244.0
442231,2014,972.0
442240,2014,227.0
442295,2014,268.0
442329,2014,735.0
442338,2014,331.0
442347,2014,233.0
442356,2014,867.0
442383,2014,175.0
442392,2014,157.0
442408,2014,225.0
442426,2014,299.0
442435,2014,57.0
442444,2014,
442523,2014,65.0
442569,2014,10047.0
442578,2014,103.0
442602,2014,552.0
442611,2014,1499.0
442620,2014,333.0
442639,2014,97.0
442648,2014,
442657,2014,234.0
442718,2014,200.0
442727,2014,719.0
442736,2014,251.0
442745,2014,276.0
442781,2014,131.0
442790,2014,616.0
442806,2014,1444.0
442815,2014,304.0
442842,2014,146.0
442879,2014,986.0
442888,2014,194.0
442897,2014,37.0
442930,2014,772.0
442949,2014,46.0
442958,2014,32.0
442967,2014,132.0
442976,2014,97.0
442985,2014,44.0
443021,2014,141.0
443030,2014,61.0
443049,2014,265.0
443058,2014,21.0
443076,2014,158.0
443100,2014,181.0
443128,2014,1508.0
443137,2014,329.0
443146,2014,105.0
443173,2014,33.0
443207,2014,512.0
443216,2014,178.0
443225,2014,43.0
443234,2014,250.0
443252,2014,933.0
443261,2014,119.0
443270,2014,134.0
443289,2014,172.0
443298,2014,109.0
443322,2014,96.0
443331,2014,1602.0
443340,2014,71.0
443359,2014,95.0
443368,2014,
443377,2014,102.0
443410,2014,919.0
443438,2014,175.0
443474,2014,
443483,2014,71.0
443492,2014,1687.0
443526,2014,501.0
443535,2014,331.0
443544,2014,290.0
443562,2014,1245.0
443571,2014,131.0
443599,2014,263.0
443623,2014,1170.0
443632,2014,144.0
443641,2014,146.0
443650,2014,268.0
443669,2014,330.0
443678,2014,60.0
443687,2014,342.0
443696,2014,11.0
443702,2014,10.0
443711,2014,
443739,2014,
443748,2014,547.0
443766,2014,868.0
443784,2014,975.0
443827,2014,345.0
443836,2014,399.0
443845,2014,103.0
443854,2014,489.0
443881,2014,
443890,2014,
443924,2014,
443942,2014,114.0
443951,2014,62.0
443979,2014,61.0
444024,2014,770.0
444042,2014,1254.0
444051,2014,82.0
444079,2014,14.0
444088,2014,288.0
444103,2014,12.0
444121,2014,
444130,2014,7727.0
444158,2014,16147.0
444167,2014,2254.0
444194,2014,207.0
444200,2014,417.0
444219,2014,4021.0
444228,2014,30.0
444237,2014,448.0
444255,2014,115.0
444264,2014,129.0
444282,2014,117.0
444291,2014,94.0
444307,2014,99.0
444316,2014,167.0
444325,2014,92.0
444334,2014,34.0
444343,2014,125.0
444352,2014,5.0
444361,2014,85.0
444370,2014,124.0
444398,2014,140.0
444404,2014,39.0
444413,2014,111.0
444422,2014,163.0
444440,2014,82.0
444468,2014,28.0
444486,2014,322.0
444510,2014,135.0
444529,2014,111.0
444547,2014,35.0
444556,2014,294.0
444565,2014,244.0
444574,2014,1037.0
444583,2014,938.0
444592,2014,57.0
444608,2014,51.0
444635,2014,28.0
444644,2014,40.0
444653,2014,60.0
444662,2014,58.0
444671,2014,193.0
444680,2014,43.0
444699,2014,53.0
444705,2014,19.0
444714,2014,320.0
444723,2014,1371.0
444732,2014,172.0
444769,2014,197.0
444778,2014,73.0
444787,2014,156.0
444796,2014,102.0
444811,2014,191.0
444857,2014,45.0
444866,2014,121.0
444893,2014,258.0
444909,2014,9.0
444927,2014,333.0
444936,2014,47.0
444945,2014,125.0
444954,2014,1554.0
444972,2014,49.0
444990,2014,435.0
445027,2014,8340.0
445072,2014,364.0
445081,2014,175.0
445090,2014,466.0
445115,2014,587.0
445124,2014,129.0
445133,2014,405.0
445142,2014,
445188,2014,6223.0
445197,2014,191.0
445203,2014,415.0
445212,2014,141.0
445221,2014,68.0
445230,2014,988.0
445249,2014,380.0
445258,2014,189.0
445267,2014,2653.0
445276,2014,324.0
445300,2014,371.0
445319,2014,146.0
445328,2014,284.0
445346,2014,314.0
445364,2014,442.0
445373,2014,194.0
445382,2014,105.0
445391,2014,192.0
445434,2014,503.0
445452,2014,
445461,2014,785.0
445470,2014,148.0
445498,2014,66.0
445504,2014,57.0
445531,2014,
445540,2014,85.0
445559,2014,419.0
445577,2014,242.0
445601,2014,
445610,2014,
445638,2014,28.0
445647,2014,59.0
445656,2014,122.0
445665,2014,153.0
445683,2014,73.0
445692,2014,431.0
445708,2014,2226.0
445717,2014,
445726,2014,215.0
445735,2014,1386.0
445744,2014,489.0
445753,2014,26.0
445762,2014,101.0
445771,2014,70.0
445780,2014,32.0
445799,2014,1623.0
445814,2014,514.0
445841,2014,117.0
445850,2014,98.0
445869,2014,97.0
445896,2014,
445911,2014,500.0
445920,2014,180.0
445939,2014,
445948,2014,188.0
445957,2014,96.0
445984,2014,119.0
445993,2014,211.0
446002,2014,40.0
446039,2014,38.0
446048,2014,1069.0
446057,2014,70.0
446075,2014,17.0
446084,2014,77.0
446093,2014,159.0
446109,2014,188.0
446118,2014,585.0
446127,2014,206.0
446136,2014,408.0
446145,2014,37.0
446163,2014,91.0
446190,2014,18.0
446206,2014,40.0
446215,2014,35.0
446224,2014,57.0
446233,2014,147.0
446242,2014,202.0
446251,2014,64.0
446260,2014,106.0
446288,2014,75.0
446303,2014,59.0
446349,2014,20.0
446385,2014,143.0
446394,2014,42.0
446400,2014,146.0
446446,2014,36.0
446455,2014,57.0
446464,2014,27.0
446491,2014,
446507,2014,
446516,2014,37.0
446525,2014,143.0
446534,2014,83.0
446543,2014,28.0
446552,2014,1445.0
446561,2014,1133.0
446570,2014,30.0
446589,2014,98.0
446598,2014,14.0
446604,2014,1634.0
446613,2014,12.0
446640,2014,851.0
446668,2014,560.0
446677,2014,111.0
446729,2014,36.0
446738,2014,
446747,2014,
446756,2014,
446765,2014,
446774,2014,2602.0
446792,2014,267.0
446808,2014,286.0
446817,2014,18.0
446835,2014,789.0
446844,2014,491.0
446853,2014,
446880,2014,265.0
446899,2014,204.0
446905,2014,321.0
446914,2014,489.0
446923,2014,355.0
446932,2014,228.0
446978,2014,
446996,2014,63.0
447014,2014,276.0
447023,2014,632.0
447050,2014,453.0
447069,2014,278.0
447102,2014,393.0
447120,2014,272.0
447148,2014,169.0
447157,2014,
447166,2014,64.0
447175,2014,113.0
447209,2014,405.0
447218,2014,337.0
447227,2014,185.0
447236,2014,224.0
447245,2014,186.0
447254,2014,13.0
447263,2014,464.0
447272,2014,350.0
447290,2014,919.0
447315,2014,41.0
447324,2014,70.0
447333,2014,69.0
447342,2014,33.0
447351,2014,
447360,2014,207.0
447379,2014,94.0
447388,2014,
447403,2014,1009.0
447421,2014,140.0
447430,2014,84.0
447449,2014,47.0
447458,2014,445.0
447467,2014,106.0
447476,2014,24.0
447494,2014,187.0
447519,2014,234.0
447528,2014,150.0
447582,2014,1578.0
447591,2014,217.0
447625,2014,103.0
447634,2014,379.0
447652,2014,
447661,2014,
447670,2014,153.0
447689,2014,8859.0
447698,2014,106.0
447704,2014,55.0
447713,2014,37.0
447722,2014,48.0
447731,2014,99.0
447759,2014,187.0
447768,2014,1483.0
447777,2014,302.0
447795,2014,38.0
447801,2014,174.0
447810,2014,312.0
447847,2014,176.0
447856,2014,62.0
447865,2014,25.0
447874,2014,190.0
447883,2014,44.0
447892,2014,120.0
447908,2014,28.0
447917,2014,48.0
447935,2014,439.0
447953,2014,505.0
447962,2014,166.0
447971,2014,149.0
447980,2014,106.0
447999,2014,128.0
448008,2014,21.0
448017,2014,34.0
448026,2014,97.0
448035,2014,53.0
448044,2014,19.0
448053,2014,
448071,2014,184.0
448105,2014,18.0
448114,2014,131.0
448123,2014,108.0
448141,2014,33.0
448150,2014,90.0
448196,2014,82.0
448202,2014,36.0
448211,2014,21.0
448220,2014,56.0
448239,2014,177.0
448248,2014,864.0
448257,2014,21.0
448275,2014,26.0
448284,2014,1107.0
448309,2014,805.0
448336,2014,
448345,2014,642.0
448354,2014,176.0
448372,2014,
448381,2014,
448406,2014,
448415,2014,529.0
448424,2014,56.0
448433,2014,1804.0
448442,2014,258.0
448451,2014,350.0
448460,2014,143.0
448479,2014,300.0
448488,2014,296.0
448497,2014,167.0
448503,2014,261.0
448512,2014,410.0
448521,2014,
448530,2014,
448567,2014,540.0
448576,2014,1519.0
448585,2014,181.0
448594,2014,2258.0
448600,2014,156.0
448619,2014,239.0
448628,2014,225.0
448637,2014,
448646,2014,55.0
448664,2014,273.0
448673,2014,1052.0
448691,2014,20.0
448707,2014,226.0
448716,2014,237.0
448734,2014,222.0
448752,2014,350.0
448761,2014,133.0
448770,2014,307.0
448789,2014,
448798,2014,93.0
448804,2014,140.0
448822,2014,19.0
448840,2014,3395.0
448859,2014,110.0
448886,2014,10229.0
448895,2014,351.0
448974,2014,259.0
448983,2014,282.0
449010,2014,790.0
449038,2014,1419.0
449074,2014,777.0
449083,2014,364.0
449092,2014,285.0
449117,2014,265.0
449126,2014,134.0
449135,2014,340.0
449144,2014,192.0
449153,2014,145.0
449162,2014,73.0
449171,2014,87.0
449180,2014,56.0
449199,2014,58.0
449205,2014,50.0
449214,2014,46.0
449223,2014,82.0
449232,2014,76.0
449241,2014,40.0
449250,2014,321.0
449269,2014,615.0
449302,2014,20.0
449311,2014,130.0
449320,2014,537.0
449339,2014,24652.0
449348,2014,76.0
449357,2014,93.0
449366,2014,206.0
449375,2014,
449384,2014,253.0
449393,2014,64.0
449436,2014,158.0
449445,2014,94.0
449454,2014,38.0
449463,2014,19.0
449472,2014,70.0
449481,2014,
449490,2014,103.0
449506,2014,600.0
449524,2014,150.0
449533,2014,91.0
449579,2014,
449597,2014,29.0
449603,2014,113.0
449612,2014,208.0
449658,2014,110.0
449667,2014,45.0
449676,2014,64.0
449685,2014,136.0
449700,2014,257.0
449719,2014,136.0
449728,2014,75.0
449746,2014,60.0
449764,2014,110.0
449773,2014,176.0
449782,2014,30.0
449791,2014,69.0
449807,2014,100.0
449816,2014,173.0
449852,2014,61.0
449861,2014,92.0
449870,2014,320.0
449889,2014,2589.0
449898,2014,711.0
449904,2014,210.0
449922,2014,214.0
449931,2014,631.0
449959,2014,148.0
449968,2014,226.0
449977,2014,185.0
449986,2014,237.0
449995,2014,149.0
450003,2014,179.0
450021,2014,190.0
450049,2014,327.0
450058,2014,694.0
450067,2014,471.0
450076,2014,515.0
450085,2014,518.0
450094,2014,790.0
450119,2014,333.0
450128,2014,255.0
450146,2014,55.0
450155,2014,
450173,2014,9638.0
450182,2014,416.0
450191,2014,312.0
450207,2014,128.0
450216,2014,572.0
450225,2014,275.0
450234,2014,147.0
450243,2014,406.0
450252,2014,618.0
450261,2014,202.0
450270,2014,183.0
450289,2014,274.0
450298,2014,159.0
450304,2014,176.0
450377,2014,369.0
450395,2014,134.0
450401,2014,362.0
450429,2014,100.0
450447,2014,56.0
450456,2014,211.0
450465,2014,392.0
450474,2014,
450483,2014,265.0
450492,2014,
450526,2014,380.0
450535,2014,304.0
450544,2014,277.0
450571,2014,776.0
450580,2014,51.0
450599,2014,108.0
450605,2014,127.0
450614,2014,87.0
450623,2014,100.0
450632,2014,74.0
450641,2014,89.0
450650,2014,136.0
450669,2014,125.0
450678,2014,227.0
450696,2014,533.0
450702,2014,496.0
450720,2014,232.0
450739,2014,114.0
450757,2014,120.0
450766,2014,94.0
450784,2014,51.0
450793,2014,106.0
450809,2014,31.0
450818,2014,66.0
450827,2014,87.0
450836,2014,79.0
450845,2014,31.0
450854,2014,73.0
450863,2014,42.0
450872,2014,51.0
450881,2014,43.0
450933,2014,16266.0
450942,2014,635.0
450951,2014,119.0
450960,2014,136.0
450979,2014,5250.0
450988,2014,136.0
451006,2014,88.0
451015,2014,75.0
451033,2014,6.0
451042,2014,27.0
451051,2014,26.0
451060,2014,259.0
451079,2014,71.0
451097,2014,103.0
451103,2014,708.0
451121,2014,112.0
451130,2014,207.0
451149,2014,580.0
451158,2014,572.0
451167,2014,37.0
451194,2014,33.0
451219,2014,11.0
451228,2014,219.0
451237,2014,95.0
451255,2014,20.0
451264,2014,117.0
451282,2014,109.0
451291,2014,9.0
451307,2014,53.0
451316,2014,61.0
451334,2014,93.0
451343,2014,103.0
451352,2014,218.0
451361,2014,5.0
451370,2014,49.0
451398,2014,215.0
451404,2014,345.0
451413,2014,227.0
451440,2014,
451459,2014,104.0
451468,2014,226.0
451477,2014,249.0
451495,2014,31.0
451501,2014,152.0
451510,2014,388.0
451529,2014,44.0
451538,2014,117.0
451547,2014,25.0
451556,2014,1337.0
451565,2014,135.0
451574,2014,152.0
451583,2014,144.0
451592,2014,
451617,2014,35.0
451626,2014,83.0
451635,2014,34.0
451644,2014,11.0
451653,2014,28.0
451662,2014,5355.0
451671,2014,1314.0
451699,2014,995.0
451705,2014,60.0
451714,2014,314.0
451741,2014,554.0
451750,2014,501.0
451769,2014,180.0
451796,2014,859.0
451820,2014,971.0
451848,2014,335.0
451857,2014,342.0
451866,2014,291.0
451875,2014,92.0
451884,2014,114.0
451909,2014,499.0
451918,2014,104.0
451936,2014,251.0
451945,2014,294.0
451954,2014,122.0
451963,2014,291.0
451972,2014,198.0
451981,2014,116.0
451990,2014,343.0
452009,2014,52.0
452018,2014,331.0
452027,2014,498.0
452036,2014,318.0
452045,2014,355.0
452054,2014,474.0
452063,2014,909.0
452072,2014,158.0
452081,2014,494.0
452090,2014,141.0
452106,2014,88.0
452115,2014,512.0
452124,2014,367.0
452373,2014,385.0
452540,2014,0.0
452692,2014,
452771,2014,7.0
452780,2014,4.0
452841,2014,
452887,2014,55.0
452948,2014,338.0
452984,2014,
453075,2014,27.0
453109,2014,140.0
453163,2014,1806.0
453215,2014,416.0
453297,2014,39.0
453455,2014,90.0
453464,2014,96.0
453473,2014,81.0
453482,2014,64.0
453552,2014,207.0
453570,2014,47.0
453747,2014,161.0
453756,2014,67.0
453792,2014,
453817,2014,202.0
454078,2014,31.0
454175,2014,439.0
454184,2014,479.0
454218,2014,
454227,2014,9182.0
454236,2014,525.0
454245,2014,432.0
454306,2014,251.0
454315,2014,75.0
454324,2014,44.0
454333,2014,59.0
454342,2014,65.0
454351,2014,112.0
454360,2014,110.0
454379,2014,120.0
454388,2014,76.0
454397,2014,84.0
454458,2014,61.0
454467,2014,63.0
454476,2014,37.0
454485,2014,28.0
454494,2014,53.0
454500,2014,63.0
454519,2014,83.0
454528,2014,45.0
454537,2014,75.0
454546,2014,83.0
454555,2014,152.0
454573,2014,201.0
454582,2014,148.0
454591,2014,77.0
454607,2014,221.0
454616,2014,188.0
454625,2014,343.0
454652,2014,174.0
454689,2014,761.0
454698,2014,509.0
454704,2014,24.0
454722,2014,35.0
454731,2014,
454740,2014,89.0
454759,2014,14.0
454768,2014,127.0
454777,2014,170.0
454786,2014,404.0
454795,2014,208.0
454801,2014,49.0
454810,2014,382.0
454829,2014,587.0
454838,2014,31.0
454847,2014,51.0
454856,2014,790.0
454865,2014,205.0
454874,2014,58.0
454883,2014,441.0
454892,2014,21.0
454908,2014,37.0
454917,2014,160.0
454926,2014,305.0
454935,2014,61.0
454944,2014,98.0
454953,2014,19.0
454962,2014,26.0
454971,2014,147.0
454980,2014,99.0
454999,2014,104.0
455008,2014,115.0
455017,2014,13.0
455026,2014,64.0
455035,2014,109.0
455053,2014,44.0
455062,2014,41.0
455071,2014,38.0
455080,2014,78.0
455099,2014,35.0
455105,2014,85.0
455114,2014,5742.0
455141,2014,180.0
455169,2014,1075.0
455178,2014,74.0
455187,2014,95.0
455196,2014,2173.0
455202,2014,319.0
455211,2014,171.0
455220,2014,67.0
455239,2014,85.0
455248,2014,
455257,2014,373.0
455275,2014,287.0
455284,2014,185.0
455293,2014,24.0
455327,2014,30.0
455336,2014,191.0
455345,2014,41.0
455354,2014,285.0
455372,2014,
455381,2014,63.0
455390,2014,226.0
455406,2014,429.0
455415,2014,
455424,2014,453.0
455433,2014,167.0
455460,2014,181.0
455479,2014,712.0
455488,2014,264.0
455497,2014,
455512,2014,1403.0
455549,2014,75.0
455558,2014,163.0
455567,2014,307.0
455585,2014,114.0
455600,2014,356.0
455619,2014,543.0
455628,2014,592.0
455646,2014,
455655,2014,297.0
455664,2014,866.0
455673,2014,16.0
455682,2014,125.0
455707,2014,44.0
455716,2014,569.0
455725,2014,332.0
455734,2014,162.0
455743,2014,
455752,2014,55.0
455761,2014,362.0
455770,2014,90.0
455789,2014,
455798,2014,68.0
455804,2014,98.0
455813,2014,63.0
455831,2014,66.0
455840,2014,109.0
455859,2014,193.0
455868,2014,147.0
455877,2014,169.0
455886,2014,92.0
455895,2014,131.0
455901,2014,218.0
455910,2014,25.0
455929,2014,34.0
455938,2014,
455947,2014,144.0
455956,2014,147.0
455965,2014,159.0
455974,2014,144.0
455983,2014,399.0
455992,2014,369.0
456001,2014,25.0
456010,2014,162.0
456029,2014,133.0
456038,2014,459.0
456056,2014,337.0
456065,2014,151.0
456074,2014,143.0
456092,2014,77.0
456117,2014,
456126,2014,81.0
456135,2014,83.0
456144,2014,72.0
456153,2014,103.0
456180,2014,290.0
456205,2014,321.0
456214,2014,169.0
456250,2014,
456278,2014,
456287,2014,112.0
456296,2014,900.0
456302,2014,243.0
456311,2014,
456320,2014,370.0
456339,2014,548.0
456348,2014,10703.0
456357,2014,531.0
456366,2014,333.0
456375,2014,186.0
456393,2014,212.0
456409,2014,138.0
456418,2014,196.0
456427,2014,215.0
456436,2014,294.0
456445,2014,360.0
456454,2014,371.0
456481,2014,72.0
456490,2014,54.0
456506,2014,119.0
456515,2014,165.0
456542,2014,409.0
456551,2014,51.0
456560,2014,105.0
456588,2014,58.0
456597,2014,82.0
456612,2014,648.0
456621,2014,84.0
456719,2014,84.0
456728,2014,33.0
456737,2014,115.0
456746,2014,78.0
456755,2014,37.0
456764,2014,74.0
456773,2014,58.0
456782,2014,183.0
456791,2014,708.0
456807,2014,118.0
456816,2014,130.0
456825,2014,75.0
456834,2014,125.0
456852,2014,
456861,2014,613.0
456922,2014,212.0
456931,2014,210.0
456940,2014,455.0
456959,2014,472.0
456968,2014,159.0
456977,2014,132.0
457004,2014,37.0
457022,2014,141.0
457031,2014,52.0
457077,2014,347.0
457086,2014,136.0
457101,2014,289.0
457110,2014,295.0
457129,2014,596.0
457174,2014,326.0
457183,2014,92.0
457192,2014,81.0
457208,2014,80.0
457226,2014,25.0
457244,2014,38.0
457253,2014,23.0
457271,2014,40.0
457280,2014,
457299,2014,75.0
457314,2014,114.0
457323,2014,277.0
457332,2014,8.0
457341,2014,133.0
457350,2014,19.0
457378,2014,103.0
457387,2014,276.0
457396,2014,90.0
457402,2014,19.0
457411,2014,208.0
457420,2014,50.0
457439,2014,12.0
457448,2014,114.0
457457,2014,19.0
457466,2014,71.0
457475,2014,90.0
457484,2014,79.0
457493,2014,24.0
457509,2014,30.0
457527,2014,352.0
457536,2014,85.0
457545,2014,89.0
457554,2014,46.0
457563,2014,218.0
457572,2014,107.0
457581,2014,145.0
457590,2014,37.0
457606,2014,35.0
457615,2014,16.0
457624,2014,22.0
457633,2014,134.0
457642,2014,69.0
457651,2014,66.0
457679,2014,29.0
457688,2014,577.0
457697,2014,47.0
457703,2014,46.0
457721,2014,38.0
457730,2014,253.0
457749,2014,85.0
457758,2014,72.0
457767,2014,291.0
457776,2014,126.0
457785,2014,119.0
457794,2014,101.0
457800,2014,178.0
457819,2014,285.0
457828,2014,86.0
457837,2014,100.0
457846,2014,27.0
457855,2014,95.0
457864,2014,37.0
457873,2014,42.0
457891,2014,64.0
457916,2014,53.0
457925,2014,24.0
457943,2014,80.0
457952,2014,170.0
457961,2014,43.0
457989,2014,39.0
457998,2014,33.0
458007,2014,23.0
458016,2014,110.0
458025,2014,11.0
458034,2014,40.0
458043,2014,73.0
458052,2014,23.0
458061,2014,31.0
458070,2014,191.0
458098,2014,76.0
458104,2014,43.0
458113,2014,41.0
458122,2014,11.0
458131,2014,323.0
458140,2014,61.0
458159,2014,97.0
458168,2014,74.0
458177,2014,62.0
458186,2014,279.0
458195,2014,32.0
458210,2014,1388.0
458229,2014,1027.0
458247,2014,292.0
458256,2014,688.0
458265,2014,549.0
458274,2014,247.0
458283,2014,501.0
458292,2014,46.0
458308,2014,
458317,2014,79.0
458326,2014,49.0
458335,2014,88.0
458344,2014,29.0
458353,2014,31.0
458362,2014,83.0
458371,2014,
458380,2014,188.0
458399,2014,57.0
458405,2014,673.0
458414,2014,1023.0
